transaction_timestamp,transaction_hour,transaction_day_of_week,transaction_amount_inr,is_international,velocity_last_1h,velocity_last_24h,avg_txn_amount_30d,std_txn_amount_30d,distance_from_home_km,card_age_days,credit_limit_inr,is_fraud,amount_to_limit_ratio,amount_vs_avg_ratio,velocity_ratio,high_velocity,is_night,is_weekend,high_distance,amount_std_ratio,intl_high_amt,merchant_category_entertainment,merchant_category_fuel,merchant_category_grocery,merchant_category_healthcare,merchant_category_jewellery,merchant_category_online_retail,merchant_category_restaurant,merchant_category_travel,merchant_category_utilities,pos_entry_mode_CNP,pos_entry_mode_SWIPE,country_code_AU,country_code_CA,country_code_DE,country_code_FR,country_code_GB,country_code_IN,country_code_JP,country_code_SG,country_code_US
2023-01-21 15:29:38,15,5,515.33,0,2,7,341.37,302.18,61.3,1378,300000,0,0.0017177666666666669,1.5051844495721005,0.25,0,0,1,0,1.699749323834026,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-11-18 16:38:53,16,5,121.48,1,1,2,156.43,348.68,244.1,632,100000,0,0.0012148,0.7716445404306675,0.3333333333333333,0,0,1,1,0.34740334019675134,0.0012148,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-05-16 22:19:32,22,1,39.12,0,1,3,300.35,328.23,25.9,253,75000,0,0.0005216,0.12981582877053258,0.25,0,1,0,0,0.11882270752969047,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-10-29 03:05:26,3,6,177.07,0,1,4,302.74,182.61,210.3,1039,100000,0,0.0017706999999999998,0.5829656943438467,0.2,0,1,1,1,0.9643810249986383,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-11-09 12:33:51,12,3,203.01,0,3,2,44.37,134.14,20.0,789,50000,0,0.0040602,4.474542649327749,1.0,0,0,0,0,1.5022199200828772,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-25 22:45:36,22,2,94.69,0,1,5,66.22,273.47,68.6,453,100000,0,0.0009469,1.4086581374590896,0.16666666666666666,0,1,0,0,0.3449921667213174,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
2023-05-01 22:28:41,22,0,312.02,0,0,7,87.62,284.05,250.9,583,100000,0,0.0031201999999999996,3.520875648837734,0.0,0,1,0,1,1.0946149798281002,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-05-28 21:44:03,21,6,52.71,0,1,1,65.79,214.0,92.1,1233,300000,0,0.00017570000000000002,0.7891899985027698,0.5,0,0,1,0,0.2451627906976744,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-12-31 13:01:56,13,6,91.9,0,2,2,127.64,175.3,267.0,481,75000,0,0.0012253333333333335,0.7143967661691544,0.6666666666666666,0,0,1,1,0.5212705615428247,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2023-09-14 23:37:46,23,3,579.22,0,0,7,204.68,351.95,24.2,333,100000,0,0.0057922,2.8161221314663556,0.0,0,1,0,0,1.6410823062756765,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2023-04-21 05:14:53,5,4,395.07,0,3,2,16.58,244.4,187.0,1095,50000,0,0.0079014,22.47269624573379,1.0,0,0,0,0,1.6099022004889976,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-07-15 12:19:23,12,5,136.54,0,1,0,22.8,606.33,64.7,1617,300000,0,0.0004551333333333333,5.7369747899159655,1.0,0,0,1,0,0.22482011427066007,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-08-23 02:07:17,2,2,24.34,0,3,8,588.13,547.35,200.0,1590,200000,0,0.0001217,0.04131515964218424,0.3333333333333333,0,1,0,0,0.04438770858028631,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-06-23 09:41:48,9,4,245.06,0,1,7,102.87,303.85,84.6,1739,150000,0,0.0016337333333333334,2.3592952729373255,0.125,0,0,0,0,0.803870756109562,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-16 14:39:32,14,0,204.71,0,3,6,141.12,369.26,251.1,796,100000,0,0.0020471,1.4404024767801857,0.42857142857142855,0,0,0,1,0.5528817587641117,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-05-19 12:56:55,12,4,421.82,0,3,7,122.55,76.45,113.0,1480,300000,0,0.0014060666666666666,3.4141643059490083,0.375,0,0,0,0,5.4463524854745,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-30 01:46:54,1,0,65.52,1,3,6,43.2,421.31,241.0,1058,100000,0,0.0006552,1.4823529411764704,0.42857142857142855,0,1,0,1,0.1551466931874689,0.0006552,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-12-28 20:59:29,20,3,152.17,0,3,7,91.39,214.67,272.0,913,200000,0,0.00076085,1.647039722913735,0.375,0,0,0,1,0.7055686929104651,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-08-08 18:12:17,18,1,119.19,0,3,8,42.33,276.62,161.4,1127,150000,0,0.0007946,2.750750057696746,0.3333333333333333,0,0,0,0,0.4293278582234709,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-06-26 07:43:39,7,0,72.56,1,1,3,126.38,269.32,281.6,618,500000,0,0.00014512,0.5696341654890879,0.25,0,0,0,1,0.2684226102397159,0.00014512,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2023-03-19 20:59:33,20,6,224.2,0,2,1,49.66,376.71,85.3,861,200000,0,0.001121,4.425582313462297,1.0,0,0,1,0,0.5935770829472347,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-10-31 10:04:25,10,1,90.0,0,2,5,82.4,428.93,199.4,1290,300000,0,0.0003,1.079136690647482,0.3333333333333333,0,0,0,0,0.20933640360058614,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-07-02 02:15:02,2,6,58.29,0,1,0,69.69,408.38,22.8,1697,300000,0,0.0001943,0.8245862215306267,1.0,0,1,1,0,0.1423860471933167,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-07-05 00:04:22,0,2,45.02,0,1,4,79.94,51.79,132.1,1322,200000,0,0.00022510000000000002,0.556214479861626,0.2,0,1,0,0,0.8528130327713583,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-03-12 14:42:15,14,6,129.21,0,3,4,123.0,248.31,164.8,211,75000,0,0.0017228,1.042016129032258,0.6,0,0,1,0,0.5182704263768,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-11-24 10:28:53,10,4,120.46,0,1,8,141.38,19.94,215.3,328,100000,0,0.0012046,0.8460457929484478,0.1111111111111111,0,0,0,1,5.752626552053486,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-09 21:42:06,21,0,60.71,0,3,6,39.09,286.01,45.8,1037,200000,0,0.00030355,1.5143427288600648,0.42857142857142855,0,0,0,0,0.21152573081077317,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-12-22 18:08:46,18,4,702.04,0,1,5,119.75,273.36,230.3,1536,300000,0,0.002340133333333333,5.81399585921325,0.16666666666666666,0,0,0,1,2.5588278174661028,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-06-14 19:51:56,19,2,7.48,0,1,3,60.23,319.4,223.9,1312,100000,0,7.48e-05,0.12216233872284829,0.25,0,0,0,1,0.023345817727840203,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2023-04-11 10:14:48,10,1,40.43,0,2,2,63.47,410.46,149.4,719,500000,0,8.086e-05,0.6271133860710408,0.6666666666666666,0,0,0,0,0.09825985514995382,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-07-26 09:31:54,9,2,139.26,0,2,5,98.27,300.23,194.3,1780,75000,0,0.0018567999999999998,1.402840737382895,0.3333333333333333,0,0,0,0,0.462304551339508,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-07-04 11:50:21,11,1,81.39,0,1,3,197.09,361.1,158.6,1084,75000,0,0.0010852,0.4108738452218688,0.25,0,0,0,0,0.2247721623860812,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-07-08 10:09:15,10,5,166.46,0,1,6,31.6,196.28,73.6,909,500000,0,0.00033292,5.106134969325153,0.14285714285714285,0,0,1,0,0.8437753446877535,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-10-18 01:15:26,1,2,48.16,0,0,5,143.98,516.18,167.0,1284,300000,0,0.00016053333333333332,0.33218374948268725,0.0,0,1,0,0,0.0931203836188561,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-12-02 12:57:11,12,5,232.35,0,2,5,47.66,446.09,63.0,1602,500000,0,0.00046469999999999997,4.774969173859433,0.3333333333333333,0,0,1,0,0.5196940213379857,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2023-11-26 12:42:08,12,6,85.64,0,2,6,127.59,205.99,246.1,107,200000,0,0.0004282,0.6659926899447858,0.2857142857142857,0,0,1,1,0.41373979419295615,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2023-11-30 08:49:56,8,3,536.99,0,0,8,90.84,398.88,146.3,1490,200000,0,0.00268495,5.847016550522648,0.0,0,0,0,0,1.3428778633590077,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-26 15:47:03,15,3,25.88,0,2,2,85.24,505.26,83.3,1643,100000,0,0.0002588,0.30009276437847865,0.6666666666666666,0,0,0,0,0.05111997787698021,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-12-06 02:37:13,2,2,74.65,0,2,3,65.28,200.83,159.3,1543,150000,0,0.0004976666666666667,1.126282438141219,0.5,0,1,0,0,0.36986572858346134,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-11-01 14:46:03,14,2,367.69,0,3,5,62.95,67.3,288.6,710,100000,0,0.0036769,5.749648162627052,0.5,0,0,0,1,5.383455344070279,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-07-21 02:21:58,2,4,149.08,1,1,2,164.55,89.99,203.9,652,50000,0,0.0029816,0.9005134400483238,0.3333333333333333,0,1,0,1,1.6384218045939116,0.0029816,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-06-24 21:51:34,21,5,119.85,0,0,3,58.68,278.39,216.1,204,150000,0,0.000799,2.008210455764075,0.0,0,0,1,1,0.42897025663051647,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-12-20 07:23:27,7,2,272.17,1,0,2,50.58,260.01,93.7,1080,500000,0,0.00054434,5.276657619232261,0.0,0,0,0,0,1.0427569824910925,0.00054434,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-09-06 19:15:03,19,2,119.79,0,0,5,24.11,198.13,213.3,168,50000,0,0.0023958,4.770609318996416,0.0,0,0,0,1,0.6015668156480691,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-08-14 03:47:17,3,0,123.43,0,2,5,38.83,126.94,299.0,411,100000,0,0.0012343,3.0989204117499374,0.3333333333333333,0,1,0,1,0.96474910114116,0.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2023-04-02 05:05:52,5,6,419.07,0,0,4,105.55,560.02,48.0,1223,200000,0,0.00209535,3.9330830595964335,0.0,0,0,1,0,0.7469787173362804,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-09-21 02:27:23,2,3,449.15,0,2,6,19.97,238.62,6.3,1216,200000,0,0.00224575,21.41869337148307,0.2857142857142857,0,1,0,0,1.8744261747767297,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-19 19:54:12,19,3,423.62,1,1,1,28.93,491.17,105.6,1033,75000,0,0.005648266666666667,14.153691947878384,0.5,0,0,0,0,0.8607188573054025,0.005648266666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-28 13:03:00,13,1,182.17,0,1,3,62.13,333.63,287.2,550,100000,0,0.0018216999999999999,2.88563282116268,0.25,0,0,0,1,0.5443923138989332,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-07-27 04:30:18,4,3,93.94,0,0,0,76.04,220.52,65.5,176,300000,0,0.0003131333333333333,1.2193665628245067,0.0,0,0,0,0,0.42407006139400505,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-02-18 08:44:00,8,5,246.08,0,1,3,128.97,110.42,228.3,388,200000,0,0.0012304,1.8933600061552667,0.25,0,0,1,1,2.2085801471908098,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2023-04-25 04:21:08,4,1,38.7,0,2,3,51.64,160.6,200.0,914,150000,0,0.00025800000000000004,0.7351823708206687,0.5,0,0,0,0,0.239480198019802,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2023-03-20 21:29:04,21,0,177.1,0,0,2,127.95,90.65,230.3,550,100000,0,0.001771,1.3734005428460645,0.0,0,0,0,1,1.9323513366066556,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-08 08:26:14,8,6,81.81,0,1,1,21.21,266.97,53.1,929,500000,0,0.00016362,3.6834759117514633,0.5,0,0,1,0,0.3052953688845766,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-04-15 06:38:48,6,5,110.65,0,0,4,55.27,342.77,2.2,836,50000,0,0.002213,1.9664119424204727,0.0,0,0,1,0,0.32187218198213924,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-02-06 21:38:41,21,0,272.61,0,0,6,101.81,255.45,97.6,110,50000,0,0.0054522,2.6515903122264373,0.0,0,0,0,0,1.063014232793917,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2023-07-25 11:43:26,11,1,82.32,0,1,6,47.34,320.93,154.7,1134,75000,0,0.0010976,1.702937525858502,0.14285714285714285,0,0,0,0,0.2557077625570776,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2023-09-11 12:26:12,12,0,130.88,0,1,0,174.24,286.28,299.3,823,500000,0,0.00026176,0.746861447158183,1.0,0,0,0,1,0.45558340295182403,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-06-19 11:49:30,11,0,62.68,0,1,6,79.38,377.63,274.1,811,500000,0,0.00012536,0.7797959691465539,0.14285714285714285,0,0,0,1,0.16554419882206903,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-10-11 21:46:20,21,2,36.96,0,0,3,17.4,482.51,107.1,1211,150000,0,0.0002464,2.0086956521739134,0.0,0,0,0,0,0.07644102500465347,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-05-04 18:22:14,18,3,666.39,0,1,7,77.46,178.86,262.0,1723,500000,0,0.00133278,8.493372419067041,0.125,0,0,0,1,3.705048370955187,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-07-12 11:40:31,11,2,35.19,0,2,5,72.19,399.11,268.5,1415,150000,0,0.00023459999999999998,0.48080338844104387,0.3333333333333333,0,0,0,1,0.08795081352628026,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2023-08-19 10:20:39,10,5,319.35,0,2,2,153.41,63.33,254.8,402,50000,0,0.006387,2.0681950650864582,0.6666666666666666,0,0,1,1,4.964246852168507,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
2023-03-27 19:59:59,19,0,35.57,0,3,8,71.62,406.92,187.7,949,150000,0,0.00023713333333333334,0.4898099697053153,0.3333333333333333,0,0,0,0,0.08719847028829182,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023-07-02 07:30:25,7,6,75.36,0,0,8,106.45,448.74,256.1,142,50000,0,0.0015072,0.7013494648673801,0.0,0,0,1,1,0.16756348112242628,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-12 15:03:11,15,3,82.12,0,1,8,102.46,375.76,164.6,804,100000,0,0.0008212,0.7937367098395516,0.1111111111111111,0,0,0,0,0.21796369041299501,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-06-05 21:45:06,21,0,390.15,0,1,1,102.84,405.54,108.7,1386,500000,0,0.0007802999999999999,3.7572226502311246,0.5,0,0,0,0,0.9596841639199094,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-07-03 19:21:20,19,0,295.9,0,1,5,167.23,53.66,213.2,1370,300000,0,0.0009863333333333332,1.7589015038934792,0.16666666666666666,0,0,0,1,5.413465056714234,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-08-08 12:09:36,12,1,269.77,0,1,1,166.67,645.99,221.4,696,300000,0,0.0008992333333333333,1.6089342160195623,0.5,0,0,0,1,0.41696162228164263,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-08-04 15:48:58,15,4,601.94,0,0,6,95.41,335.2,29.1,754,75000,0,0.008025866666666668,6.243543200912769,0.0,0,0,0,0,1.7904223676383109,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-10-11 01:56:50,1,2,76.31,0,0,8,47.26,56.59,135.9,1002,300000,0,0.00025436666666666665,1.581226688769167,0.0,0,1,0,0,1.325056433408578,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2023-09-01 12:16:45,12,4,89.5,0,2,1,74.4,194.42,270.5,153,500000,0,0.000179,1.1870026525198938,1.0,0,0,0,1,0.45798792344693484,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-03-03 12:49:57,12,4,568.52,0,1,3,194.7,78.38,133.9,789,75000,0,0.007580266666666667,2.905058763413388,0.25,0,0,0,0,7.162005542957924,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2023-10-21 10:31:51,10,5,24.57,0,1,7,113.04,403.29,116.5,419,50000,0,0.0004914,0.21545071904594879,0.125,0,0,1,0,0.06077320735115882,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-11-09 16:36:08,16,3,262.31,0,0,7,65.14,199.89,221.8,466,300000,0,0.0008743666666666667,3.9659812518899304,0.0,0,0,0,1,1.305739459405645,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-03-08 14:34:50,14,2,20.27,1,3,4,41.25,173.91,202.8,1231,75000,0,0.00027026666666666666,0.47976331360946745,0.6,0,0,0,1,0.11588817105940198,0.00027026666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-12-17 07:44:29,7,6,594.22,0,1,7,182.03,115.65,55.9,1760,50000,0,0.0118844,3.2465716002841067,0.125,0,0,1,0,5.0940420060008575,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-10-22 19:01:59,19,6,162.59,0,0,8,133.84,465.2,19.7,1229,200000,0,0.00081295,1.2057994660338178,0.0,0,0,1,0,0.3487558987558988,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-04-02 23:24:36,23,6,81.99,0,3,3,221.38,452.54,249.4,1324,100000,0,0.0008198999999999999,0.36869322780825614,0.75,0,1,1,1,0.18077788067204656,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-11-11 17:19:14,17,5,90.76,0,0,5,133.08,487.83,238.3,643,500000,0,0.00018152,0.676909307875895,0.0,0,0,1,1,0.18566781907820717,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
